cust_id,country,cust_name,cust_type
CUST-03143,MY,Hafiz Latif,Platinum
CUST-03144,MY,Izzat Aziz,Regular
CUST-03145,ID,Sari Ramadhani,Silver
CUST-03146,ID,Rudi Nugroho,Silver
CUST-03147,ID,Rina Tjahyono,Regular
CUST-03148,MY,Farah Aziz,Regular
CUST-03149,ID,Fajar Nugroho,Regular
CUST-03150,ID,Rina Ramadhani,Gold
CUST-03151,SG,Lim Sarah,Regular
CUST-03152,ID,Rina Ramadhani,Regular
CUST-03153,SG,Toh Wei Ming,Regular
CUST-03154,ID,Rina Santoso,Silver
CUST-03155,MY,Nadia Rahman,Regular
CUST-03156,ID,Rina Permata,Regular
CUST-03157,ID,Rudi Siregar,Silver
CUST-03158,ID,Rizki Permata,Silver
CUST-03159,SG,Tan Daniel,Regular
CUST-03160,MY,Nabila Hassan,Silver
CUST-03161,ID,Andi Santoso,Silver
CUST-03162,ID,Sari Wijaya,Silver
CUST-03163,MY,Nabila Ismail,Regular
CUST-03164,ID,Indra Mahendra,Gold
CUST-03165,ID,Nur Sutanto,Regular
CUST-03166,ID,Rina Tjahyono,Silver
CUST-03167,MY,Nabila Kamal,Regular
CUST-03168,ID,Rina Sutanto,Regular
CUST-03169,ID,Wulan Halim,Gold
CUST-03170,MY,Khairul Basri,Silver
CUST-03171,ID,Wulan Utami,Regular
CUST-03172,ID,Rina Halim,Gold
CUST-03173,ID,Dewi Mahendra,Regular
CUST-03174,MY,Ahmad Razak,Regular
CUST-03175,ID,Andi Permata,Regular
CUST-03176,SG,Goh Jun Jie,Regular
CUST-03177,ID,Ayu Wijaya,Regular
CUST-03178,ID,Dewi Lestari,Regular
CUST-03179,SG,Goh Aaron,Silver
CUST-03180,MY,Syafiq Hassan,Silver
CUST-03181,ID,Dewi Wijaya,Gold
CUST-03182,SG,Lee Li Ting,Gold
CUST-03183,ID,Bambang Pratama,Silver
CUST-03184,ID,Yoga Lestari,Silver
CUST-03185,ID,Fajar Wibowo,Gold
CUST-03186,MY,Hafiz Basri,Regular
CUST-03187,ID,Eka Wijaya,Regular
CUST-03188,ID,Yoga Pratama,Silver
CUST-03189,ID,Indra Ramadhani,Silver
CUST-03190,ID,Sari Permata,Regular
CUST-03191,MY,Khairul Salleh,Regular
CUST-03192,ID,Dewi Wibowo,Regular
CUST-03193,MY,Ahmad Hisyam,Regular
CUST-03194,ID,Andi Hidayat,Silver
CUST-03195,ID,Dwi Wibowo,Silver
CUST-03196,MY,Nadia Basri,Regular
CUST-03197,SG,Toh Jing Yi,Regular
CUST-03198,ID,Nur Saputra,Regular
CUST-03199,ID,Anisa Saputra,Regular
CUST-03200,MY,Farah Hisyam,Regular
CUST-03201,ID,Dwi Hidayat,Regular
CUST-03202,ID,Rina Sutanto,Regular
CUST-03203,SG,Yeo Mei Ling,Gold
CUST-03204,MY,Mohd Kamal,Regular
CUST-03205,ID,Dewi Saputra,Regular
CUST-03206,ID,Anisa Gunawan,Gold
CUST-03207,MY,Nadia Halim,Regular
CUST-03208,ID,Yoga Tjahyono,Silver
CUST-03209,ID,Yoga Hidayat,Regular
CUST-03210,ID,Rizki Saputra,Regular
CUST-03211,ID,Rina Santoso,Silver
CUST-03212,MY,Siti Kamal,Regular
CUST-03213,ID,Dewi Halim,Gold
CUST-03214,ID,Cahyo Ramadhani,Regular
CUST-03215,ID,Indra Sutanto,Regular
CUST-03216,SG,Chua Chloe,Regular
CUST-03217,MY,Siti Roslan,Silver
CUST-03218,MY,Hakim Latif,Regular
CUST-03219,ID,Rudi Nuraini,Regular
CUST-03220,ID,Bambang Pamungkas,Gold
CUST-03221,ID,Cahyo Lestari,Regular
CUST-03222,MY,Hafiz Salleh,Regular
CUST-03223,ID,Indra Utami,Regular
CUST-03224,ID,Rina Ramadhani,Regular
CUST-03225,MY,Nabila Salleh,Regular
CUST-03226,MY,Amir Jamal,Regular
CUST-03227,ID,Agus Wijaya,Regular
CUST-03228,ID,Cahyo Gunawan,Regular
CUST-03229,ID,Bambang Nugroho,Silver
CUST-03230,MY,Hakim Othman,Silver
CUST-03231,ID,Eka Wijaya,Regular
CUST-03232,ID,Andi Mahendra,Silver
CUST-03233,ID,Rizki Wijaya,Regular
CUST-03234,MY,Azlan Roslan,Platinum
CUST-03235,ID,Dewi Permata,Silver
CUST-03236,MY,Hafiz Hisyam,Silver
CUST-03237,ID,Bambang Hidayat,Silver
CUST-03238,MY,Hanis Idris,Regular
CUST-03239,ID,Cahyo Pamungkas,Regular
CUST-03240,ID,Sari Permata,Silver
CUST-03241,MY,Hafiz Kamal,Gold
CUST-03242,MY,Syafiq Latif,Regular
CUST-03243,ID,Bambang Santoso,Silver
CUST-03244,ID,Fajar Mahendra,Regular
CUST-03245,ID,Agus Rahmawati,Regular
CUST-03246,ID,Rudi Nugroho,Silver
CUST-03247,ID,Dewi Tjahyono,Silver
CUST-03248,ID,Eka Halim,Regular
CUST-03249,ID,Anisa Saputra,Silver
CUST-03250,ID,Rizki Utami,Silver
CUST-03251,ID,Nur Saputra,Regular
CUST-03252,MY,Azlan Othman,Silver
CUST-03253,ID,Fajar Ramadhani,Regular
CUST-03254,ID,Wulan Pratama,Regular
CUST-03255,ID,Anisa Utami,Silver
CUST-03256,ID,Putri Utami,Regular
CUST-03257,MY,Nabila Nasir,Regular
CUST-03258,ID,Cahyo Rahmawati,Silver
CUST-03259,ID,Dwi Sutanto,Silver
CUST-03260,ID,Putri Rahmawati,Regular
CUST-03261,MY,Hanis Basri,Regular
CUST-03262,SG,Chua Sarah,Regular
CUST-03263,ID,Yoga Halim,Regular
CUST-03264,ID,Indra Gunawan,Regular
CUST-03265,ID,Dwi Siregar,Regular
CUST-03266,SG,Lau Hui Min,Regular
CUST-03267,ID,Sari Pratama,Gold
CUST-03268,SG,Chan Mei Ling,Regular
CUST-03269,ID,Putri Utami,Regular
CUST-03270,SG,Toh Hui Min,Silver
CUST-03271,ID,Rina Mahendra,Platinum
CUST-03272,MY,Khairul Hassan,Regular
CUST-03273,ID,Anisa Pratama,Regular
CUST-03274,ID,Rizki Siregar,Regular
CUST-03275,ID,Sari Nuraini,Regular
CUST-03276,ID,Putri Pamungkas,Regular
CUST-03277,ID,Anisa Sutanto,Regular
CUST-03278,ID,Dwi Hidayat,Gold
CUST-03279,SG,Chan Wei Ming,Regular
CUST-03280,ID,Yoga Permata,Silver
CUST-03281,ID,Dwi Permata,Gold
CUST-03282,ID,Bambang Nugroho,Gold
CUST-03283,MY,Nadia Othman,Regular
CUST-03284,ID,Putri Mahendra,Gold
CUST-03285,MY,Nurul Kamal,Regular
CUST-03286,SG,Ng Sarah,Silver
CUST-03287,SG,Toh Li Ting,Silver
CUST-03288,MY,Hafiz Jamal,Platinum
CUST-03289,ID,Sari Halim,Silver
CUST-03290,ID,Dwi Siregar,Silver
CUST-03291,ID,Anisa Wijaya,Silver
CUST-03292,ID,Putri Wijaya,Gold
CUST-03293,MY,Izzat Yusof,Gold
CUST-03294,ID,Ayu Saputra,Regular
CUST-03295,MY,Hanis Kamal,Regular
CUST-03296,MY,Hanis Razak,Regular
CUST-03297,ID,Rina Nugroho,Silver
CUST-03298,ID,Anisa Halim,Regular
CUST-03299,MY,Khairul Aziz,Regular
CUST-03300,ID,Rina Siregar,Silver
CUST-03301,MY,Mohd Shah,Regular
CUST-03302,ID,Eka Tjahyono,Regular
CUST-03303,MY,Aisyah Yusof,Regular
CUST-03304,ID,Bambang Pamungkas,Gold
CUST-03305,ID,Cahyo Hidayat,Gold
CUST-03306,ID,Indra Halim,Regular
CUST-03307,MY,Nadia Latif,Regular
CUST-03308,SG,Koh Sarah,Silver
CUST-03309,ID,Dewi Siregar,Gold
CUST-03310,ID,Bambang Ramadhani,Regular
CUST-03311,ID,Eka Tjahyono,Regular
CUST-03312,ID,Bambang Ramadhani,Silver
CUST-03313,ID,Ayu Nugroho,Silver
CUST-03314,ID,Wulan Rahmawati,Gold
CUST-03315,MY,Nurul Roslan,Silver
CUST-03316,ID,Rizki Rahmawati,Regular
CUST-03317,SG,Chan Sarah,Gold
CUST-03318,ID,Agus Saputra,Silver
CUST-03319,ID,Ayu Mahendra,Regular
CUST-03320,ID,Nur Santoso,Silver
CUST-03321,ID,Agus Pamungkas,Gold
CUST-03322,ID,Dwi Halim,Gold
CUST-03323,ID,Andi Santoso,Silver
CUST-03324,MY,Farah Nasir,Regular
CUST-03325,SG,Lau Nicholas,Regular
CUST-03326,SG,Chua Li Ting,Regular
CUST-03327,MY,Nurul Aziz,Silver
CUST-03328,ID,Dewi Pratama,Silver
CUST-03329,ID,Agus Ramadhani,Silver
CUST-03330,ID,Rizki Utami,Regular
CUST-03331,SG,Quek Rachel,Regular
CUST-03332,ID,Eka Siregar,Regular
CUST-03333,ID,Fajar Saputra,Regular
CUST-03334,SG,Lim Natalie,Gold
CUST-03335,ID,Dewi Santoso,Silver
CUST-03336,ID,Wulan Rahmawati,Regular
CUST-03337,ID,Yoga Nuraini,Silver
CUST-03338,ID,Wulan Saputra,Silver
CUST-03339,ID,Indra Wijaya,Silver
CUST-03340,SG,Lau Rachel,Gold
CUST-03341,ID,Yoga Halim,Gold
CUST-03342,ID,Bambang Ramadhani,Regular
CUST-03343,MY,Khairul Aziz,Regular
CUST-03344,SG,Lim Jing Yi,Regular
CUST-03345,MY,Hanis Hassan,Regular
CUST-03346,SG,Quek Chloe,Regular
CUST-03347,MY,Ahmad Basri,Silver
CUST-03348,ID,Indra Siregar,Regular
CUST-03349,ID,Yoga Gunawan,Silver
CUST-03350,ID,Rudi Sutanto,Regular
CUST-03351,ID,Rina Pratama,Regular
CUST-03352,ID,Agus Hidayat,Gold
CUST-03353,MY,Khairul Aziz,Platinum
CUST-03354,ID,Indra Tjahyono,Regular
CUST-03355,ID,Rizki Halim,Silver
CUST-03356,SG,Chua Aaron,Gold
CUST-03357,ID,Dwi Wijaya,Regular
CUST-03358,ID,Nur Pamungkas,Silver
CUST-03359,ID,Dewi Sutanto,Gold
CUST-03360,MY,Azlan Ismail,Silver
CUST-03361,ID,Bambang Sutanto,Regular
CUST-03362,ID,Putri Pratama,Regular
CUST-03363,ID,Eka Santoso,Regular
CUST-03364,MY,Amir Halim,Platinum
CUST-03365,MY,Hanis Basri,Regular
CUST-03366,ID,Agus Ramadhani,Platinum
CUST-03367,MY,Izzat Hassan,Silver
CUST-03368,ID,Dwi Santoso,Platinum
CUST-03369,MY,Syafiq Nasir,Platinum
CUST-03370,ID,Rizki Wijaya,Regular
CUST-03371,ID,Anisa Siregar,Regular
CUST-03372,ID,Eka Halim,Gold
CUST-03373,ID,Yoga Rahmawati,Regular
CUST-03374,SG,Lee Yi Ling,Platinum
CUST-03375,ID,Cahyo Utami,Regular
CUST-03376,ID,Agus Sutanto,Silver
CUST-03377,SG,Chew Nicholas,Regular
CUST-03378,MY,Faiz Kamal,Silver
CUST-03379,MY,Siti Hisyam,Regular
CUST-03380,ID,Dwi Pamungkas,Regular
CUST-03381,ID,Rizki Santoso,Platinum
CUST-03382,ID,Indra Ramadhani,Platinum
CUST-03383,ID,Yoga Rahmawati,Silver
CUST-03384,ID,Rizki Pratama,Silver
CUST-03385,SG,Chua Yi Ling,Regular
CUST-03386,ID,Indra Lestari,Gold
CUST-03387,SG,Ong Chloe,Silver
CUST-03388,ID,Bambang Rahmawati,Platinum
CUST-03389,ID,Putri Lestari,Regular
CUST-03390,ID,Putri Nugroho,Regular
CUST-03391,ID,Putri Hidayat,Regular
CUST-03392,ID,Ayu Pamungkas,Regular
CUST-03393,ID,Rudi Rahmawati,Silver
CUST-03394,ID,Rina Wibowo,Regular
CUST-03395,ID,Indra Saputra,Silver
CUST-03396,MY,Farah Salleh,Gold
CUST-03397,ID,Ayu Utami,Silver
CUST-03398,ID,Indra Pratama,Silver
CUST-03399,ID,Cahyo Halim,Gold
CUST-03400,ID,Rizki Saputra,Silver
CUST-03401,ID,Sari Gunawan,Regular
CUST-03402,ID,Anisa Gunawan,Regular
CUST-03403,ID,Bambang Gunawan,Silver
CUST-03404,ID,Dwi Ramadhani,Regular
CUST-03405,MY,Siti Aziz,Regular
CUST-03406,SG,Yeo Natalie,Gold
CUST-03407,ID,Agus Hidayat,Regular
CUST-03408,ID,Rina Ramadhani,Regular
CUST-03409,ID,Andi Utami,Platinum
CUST-03410,MY,Farah Latif,Regular
CUST-03411,ID,Yoga Rahmawati,Regular
CUST-03412,MY,Izzat Halim,Gold
CUST-03413,ID,Anisa Nuraini,Gold
CUST-03414,ID,Yoga Tjahyono,Regular
CUST-03415,ID,Rina Saputra,Regular
CUST-03416,ID,Agus Tjahyono,Gold
CUST-03417,ID,Rina Pamungkas,Gold
CUST-03418,ID,Wulan Lestari,Regular
CUST-03419,MY,Mohd Halim,Silver
CUST-03420,ID,Indra Sutanto,Regular
CUST-03421,MY,Hafiz Rahman,Gold
CUST-03422,ID,Rina Mahendra,Gold
CUST-03423,ID,Wulan Lestari,Silver
CUST-03424,SG,Koh Jing Yi,Regular
CUST-03425,ID,Andi Halim,Silver
CUST-03426,ID,Dwi Saputra,Regular
CUST-03427,MY,Azlan Aziz,Gold
CUST-03428,ID,Putri Utami,Gold
CUST-03429,MY,Ahmad Idris,Silver
CUST-03430,SG,Koh Sarah,Regular
CUST-03431,ID,Dwi Gunawan,Gold
CUST-03432,ID,Eka Ramadhani,Gold
CUST-03433,MY,Hafiz Abdullah,Gold
CUST-03434,ID,Nur Saputra,Gold
CUST-03435,ID,Putri Pratama,Regular
CUST-03436,ID,Rudi Rahmawati,Platinum
CUST-03437,ID,Eka Tjahyono,Regular
CUST-03438,ID,Andi Siregar,Gold
CUST-03439,ID,Indra Saputra,Regular
CUST-03440,ID,Dewi Gunawan,Regular
CUST-03441,ID,Wulan Permata,Silver
CUST-03442,ID,Cahyo Pratama,Regular
CUST-03443,ID,Fajar Gunawan,Regular
CUST-03444,ID,Wulan Halim,Silver
CUST-03445,ID,Eka Santoso,Regular
CUST-03446,ID,Rina Utami,Silver
CUST-03447,MY,Nabila Hassan,Regular
CUST-03448,SG,Lee Rachel,Regular
CUST-03449,ID,Rizki Sutanto,Regular
CUST-03450,ID,Agus Halim,Silver
CUST-03451,ID,Agus Siregar,Regular
CUST-03452,SG,Koh Nicholas,Gold
CUST-03453,ID,Rina Utami,Silver
CUST-03454,MY,Faiz Salleh,Regular
CUST-03455,ID,Dewi Tjahyono,Silver
CUST-03456,ID,Anisa Gunawan,Regular
CUST-03457,ID,Eka Santoso,Regular
CUST-03458,ID,Wulan Lestari,Silver
CUST-03459,ID,Wulan Nugroho,Silver
CUST-03460,ID,Rina Saputra,Regular
CUST-03461,ID,Rudi Nuraini,Silver
CUST-03462,ID,Rina Permata,Regular
CUST-03463,ID,Rizki Wibowo,Silver
CUST-03464,ID,Putri Mahendra,Silver
CUST-03465,ID,Rizki Ramadhani,Gold
CUST-03466,ID,Fajar Nuraini,Regular
CUST-03467,ID,Sari Permata,Silver
CUST-03468,ID,Sari Wijaya,Silver
CUST-03469,MY,Izzat Zainal,Gold
CUST-03470,ID,Rina Halim,Regular
CUST-03471,MY,Hakim Razak,Gold
CUST-03472,ID,Rina Santoso,Silver
CUST-03473,ID,Rizki Santoso,Silver
CUST-03474,ID,Eka Permata,Regular
CUST-03475,ID,Indra Santoso,Regular
CUST-03476,MY,Amir Shah,Regular
CUST-03477,ID,Rudi Gunawan,Regular
CUST-03478,ID,Rina Pamungkas,Regular
CUST-03479,ID,Indra Ramadhani,Regular
CUST-03480,ID,Rudi Tjahyono,Regular
CUST-03481,ID,Ayu Pratama,Regular
CUST-03482,ID,Nur Wijaya,Regular
CUST-03483,ID,Ayu Rahmawati,Regular
CUST-03484,MY,Farah Abdullah,Regular
CUST-03485,ID,Eka Rahmawati,Regular
CUST-03486,ID,Wulan Utami,Silver
CUST-03487,MY,Aina Hassan,Gold
CUST-03488,ID,Sari Tjahyono,Silver
CUST-03489,ID,Rina Wijaya,Silver
CUST-03490,ID,Rizki Nuraini,Regular
CUST-03491,ID,Yoga Sutanto,Silver
CUST-03492,ID,Rizki Lestari,Regular
CUST-03493,MY,Ahmad Latif,Regular
CUST-03494,ID,Putri Wijaya,Platinum
CUST-03495,ID,Rudi Santoso,Regular
CUST-03496,MY,Aina Salleh,Regular
CUST-03497,ID,Fajar Tjahyono,Silver
CUST-03498,ID,Rina Hidayat,Silver
CUST-03499,MY,Khairul Salleh,Regular
CUST-03500,ID,Rina Utami,Gold
CUST-03501,ID,Anisa Nuraini,Silver
CUST-03502,ID,Andi Siregar,Regular
CUST-03503,MY,Farah Kamal,Gold
CUST-03504,MY,Khairul Idris,Regular
CUST-03505,ID,Rizki Halim,Regular
CUST-03506,ID,Rizki Tjahyono,Regular
CUST-03507,MY,Nurul Aziz,Silver
CUST-03508,MY,Amir Hassan,Regular
CUST-03509,ID,Anisa Nugroho,Gold
CUST-03510,MY,Mohd Rahman,Gold
CUST-03511,MY,Izzat Zainal,Gold
CUST-03512,ID,Dewi Utami,Regular
CUST-03513,ID,Fajar Ramadhani,Silver
CUST-03514,SG,Teo Jun Jie,Gold
CUST-03515,ID,Eka Nuraini,Regular
CUST-03516,MY,Azlan Zainal,Silver
CUST-03517,SG,Lim Jing Yi,Platinum
CUST-03518,MY,Aisyah Basri,Regular
CUST-03519,MY,Nabila Razak,Regular
CUST-03520,ID,Dewi Santoso,Platinum
CUST-03521,MY,Hanis Hassan,Gold
CUST-03522,ID,Rizki Hidayat,Regular
CUST-03523,ID,Sari Wijaya,Gold
CUST-03524,MY,Farah Nasir,Silver
CUST-03525,SG,Toh Jun Jie,Regular
CUST-03526,ID,Dewi Sutanto,Gold
CUST-03527,ID,Cahyo Permata,Regular
CUST-03528,ID,Bambang Pamungkas,Gold
CUST-03529,MY,Azlan Hassan,Silver
CUST-03530,ID,Sari Pratama,Regular
CUST-03531,ID,Andi Nugroho,Regular
CUST-03532,SG,Lim Li Ting,Regular
CUST-03533,ID,Agus Lestari,Silver
CUST-03534,MY,Farah Hassan,Regular
CUST-03535,ID,Dwi Nugroho,Silver
CUST-03536,ID,Anisa Halim,Silver
CUST-03537,MY,Nurul Basri,Gold
CUST-03538,MY,Siti Hassan,Gold
CUST-03539,SG,Chan Chloe,Regular
CUST-03540,MY,Hakim Nasir,Regular
CUST-03541,ID,Rizki Nugroho,Silver
CUST-03542,SG,Teo Li Ting,Regular
CUST-03543,ID,Wulan Rahmawati,Regular
CUST-03544,ID,Yoga Wibowo,Silver
CUST-03545,ID,Rizki Santoso,Gold
CUST-03546,ID,Wulan Wibowo,Gold
CUST-03547,ID,Nur Wibowo,Regular
CUST-03548,ID,Indra Rahmawati,Regular
CUST-03549,ID,Eka Sutanto,Regular
CUST-03550,ID,Anisa Gunawan,Regular
CUST-03551,MY,Azlan Basri,Regular
CUST-03552,ID,Cahyo Permata,Platinum
CUST-03553,ID,Nur Pamungkas,Regular
CUST-03554,MY,Zulkifli Hassan,Silver
CUST-03555,MY,Mohd Abdullah,Gold
CUST-03556,MY,Hakim Roslan,Silver
CUST-03557,ID,Cahyo Hidayat,Regular
CUST-03558,ID,Rudi Sutanto,Gold
CUST-03559,MY,Haziq Hisyam,Silver
CUST-03560,ID,Rizki Tjahyono,Regular
CUST-03561,ID,Nur Santoso,Regular
CUST-03562,ID,Bambang Permata,Silver
CUST-03563,ID,Rina Tjahyono,Regular
CUST-03564,ID,Rina Sutanto,Silver
CUST-03565,ID,Anisa Nuraini,Silver
CUST-03566,MY,Hakim Yusof,Platinum
CUST-03567,ID,Yoga Ramadhani,Regular
CUST-03568,ID,Rina Sutanto,Gold
CUST-03569,ID,Agus Halim,Silver
CUST-03570,MY,Amir Yusof,Regular
CUST-03571,SG,Koh Rachel,Regular
CUST-03572,SG,Tan Yi Ling,Regular
CUST-03573,ID,Rina Pratama,Regular
CUST-03574,MY,Nurul Nasir,Platinum
CUST-03575,SG,Lee Mei Ling,Regular
CUST-03576,ID,Indra Nugroho,Regular
CUST-03577,MY,Azlan Jamal,Regular
CUST-03578,MY,Azlan Hassan,Silver
CUST-03579,SG,Koh Sarah,Regular
CUST-03580,MY,Hafiz Hisyam,Gold
CUST-03581,SG,Teo Jia Hui,Regular
CUST-03582,ID,Rudi Nugroho,Regular
CUST-03583,SG,Lee Hui Min,Platinum
CUST-03584,ID,Sari Gunawan,Regular
CUST-03585,ID,Putri Tjahyono,Platinum
CUST-03586,SG,Ng Wei Ming,Regular
CUST-03587,MY,Nadia Jamal,Silver
CUST-03588,ID,Nur Mahendra,Silver
CUST-03589,SG,Toh Natalie,Gold
CUST-03590,ID,Agus Wijaya,Regular
CUST-03591,ID,Rina Rahmawati,Regular
CUST-03592,MY,Nabila Idris,Silver
CUST-03593,ID,Anisa Mahendra,Regular
CUST-03594,ID,Rina Rahmawati,Regular
CUST-03595,ID,Wulan Hidayat,Regular
CUST-03596,ID,Agus Wibowo,Regular
CUST-03597,ID,Dewi Tjahyono,Gold
CUST-03598,ID,Dwi Hidayat,Regular
CUST-03599,ID,Rizki Hidayat,Regular
CUST-03600,SG,Teo Chloe,Regular
CUST-03601,ID,Nur Lestari,Regular
CUST-03602,SG,Lee Aaron,Silver
CUST-03603,ID,Indra Permata,Silver
CUST-03604,ID,Wulan Permata,Platinum
CUST-03605,SG,Lee Jing Yi,Regular
CUST-03606,MY,Khairul Salleh,Regular
CUST-03607,SG,Koh Jing Yi,Silver
CUST-03608,MY,Hakim Roslan,Silver
CUST-03609,ID,Dwi Rahmawati,Regular
CUST-03610,ID,Dewi Saputra,Silver
CUST-03611,ID,Rudi Siregar,Regular
CUST-03612,ID,Sari Rahmawati,Silver
CUST-03613,ID,Eka Pamungkas,Regular
CUST-03614,ID,Rizki Rahmawati,Gold
CUST-03615,SG,Chew Rachel,Regular
CUST-03616,MY,Ahmad Othman,Silver
CUST-03617,MY,Mohd Shah,Regular
CUST-03618,ID,Agus Permata,Regular
CUST-03619,ID,Indra Lestari,Regular
CUST-03620,ID,Rudi Lestari,Regular
CUST-03621,ID,Cahyo Nuraini,Silver
CUST-03622,ID,Rudi Siregar,Silver
CUST-03623,ID,Indra Wibowo,Regular
CUST-03624,ID,Fajar Pamungkas,Platinum
CUST-03625,ID,Fajar Nugroho,Platinum
CUST-03626,ID,Indra Rahmawati,Regular
CUST-03627,MY,Zulkifli Halim,Silver
CUST-03628,SG,Quek Rachel,Regular
CUST-03629,ID,Nur Rahmawati,Silver
CUST-03630,ID,Agus Hidayat,Silver
CUST-03631,MY,Amir Idris,Silver
CUST-03632,ID,Rina Wibowo,Gold
CUST-03633,ID,Fajar Hidayat,Regular
CUST-03634,ID,Cahyo Santoso,Platinum
CUST-03635,MY,Aisyah Zainal,Regular
CUST-03636,MY,Hafiz Razak,Regular
CUST-03637,ID,Eka Nugroho,Gold
CUST-03638,ID,Ayu Sutanto,Regular
CUST-03639,ID,Nur Permata,Gold
CUST-03640,ID,Yoga Sutanto,Gold
CUST-03641,ID,Ayu Gunawan,Regular
CUST-03642,ID,Wulan Wijaya,Regular
CUST-03643,ID,Eka Halim,Regular
CUST-03644,ID,Rina Siregar,Regular
CUST-03645,MY,Hanis Latif,Silver
CUST-03646,ID,Dwi Rahmawati,Silver
CUST-03647,ID,Rina Pamungkas,Silver
CUST-03648,SG,Lau Chloe,Platinum
CUST-03649,ID,Anisa Nuraini,Regular
CUST-03650,ID,Cahyo Saputra,Regular
CUST-03651,ID,Yoga Wibowo,Regular
CUST-03652,MY,Haziq Latif,Silver
CUST-03653,ID,Dwi Siregar,Platinum
CUST-03654,ID,Rina Sutanto,Regular
CUST-03655,ID,Putri Siregar,Regular
CUST-03656,MY,Khairul Roslan,Regular
CUST-03657,ID,Cahyo Wijaya,Regular
CUST-03658,SG,Koh Chloe,Silver
CUST-03659,ID,Cahyo Nuraini,Regular
CUST-03660,ID,Rizki Mahendra,Regular
CUST-03661,ID,Wulan Permata,Gold
CUST-03662,MY,Nurul Shah,Regular
CUST-03663,ID,Sari Siregar,Gold
CUST-03664,MY,Syafiq Abdullah,Regular
CUST-03665,ID,Rizki Sutanto,Silver
CUST-03666,MY,Nadia Kamal,Silver
CUST-03667,ID,Putri Utami,Regular
CUST-03668,ID,Rudi Wibowo,Silver
CUST-03669,ID,Dwi Mahendra,Regular
CUST-03670,SG,Chew Nicholas,Silver
CUST-03671,ID,Bambang Tjahyono,Regular
CUST-03672,ID,Eka Halim,Regular
CUST-03673,ID,Fajar Nuraini,Gold
CUST-03674,ID,Yoga Sutanto,Silver
CUST-03675,ID,Agus Halim,Silver
CUST-03676,MY,Aina Yusof,Regular
CUST-03677,ID,Ayu Sutanto,Regular
CUST-03678,ID,Nur Nugroho,Gold
CUST-03679,ID,Cahyo Ramadhani,Regular
CUST-03680,ID,Cahyo Rahmawati,Regular
CUST-03681,ID,Rina Tjahyono,Regular
CUST-03682,SG,Toh Sarah,Gold
CUST-03683,ID,Andi Wibowo,Regular
CUST-03684,ID,Wulan Pratama,Regular
CUST-03685,ID,Dwi Sutanto,Regular
CUST-03686,MY,Nadia Idris,Gold
CUST-03687,ID,Nur Santoso,Regular
CUST-03688,MY,Zulkifli Latif,Silver
CUST-03689,ID,Cahyo Wibowo,Silver
CUST-03690,MY,Hafiz Razak,Platinum
CUST-03691,ID,Andi Lestari,Regular
CUST-03692,ID,Bambang Hidayat,Silver
CUST-03693,ID,Yoga Wibowo,Regular
CUST-03694,ID,Eka Wijaya,Silver
CUST-03695,MY,Amir Zainal,Regular
CUST-03696,ID,Agus Saputra,Regular
CUST-03697,ID,Rizki Gunawan,Silver
CUST-03698,MY,Khairul Abdullah,Regular
CUST-03699,ID,Agus Saputra,Silver
CUST-03700,ID,Agus Ramadhani,Gold
CUST-03701,MY,Farah Razak,Regular
CUST-03702,ID,Wulan Wibowo,Gold
CUST-03703,MY,Hakim Othman,Gold
CUST-03704,ID,Bambang Wibowo,Platinum
CUST-03705,ID,Eka Santoso,Silver
CUST-03706,MY,Mohd Zainal,Silver
CUST-03707,ID,Anisa Sutanto,Regular
CUST-03708,MY,Hakim Nasir,Regular
CUST-03709,ID,Eka Hidayat,Silver
CUST-03710,ID,Sari Wibowo,Regular
CUST-03711,MY,Nabila Jamal,Silver
CUST-03712,ID,Cahyo Sutanto,Regular
CUST-03713,ID,Agus Gunawan,Regular
CUST-03714,ID,Eka Gunawan,Regular
CUST-03715,SG,Chan Aaron,Platinum
CUST-03716,ID,Bambang Utami,Regular
CUST-03717,MY,Hakim Halim,Silver
CUST-03718,MY,Nurul Nasir,Regular
CUST-03719,ID,Rina Tjahyono,Regular
CUST-03720,MY,Zulkifli Halim,Silver
CUST-03721,ID,Cahyo Saputra,Gold
CUST-03722,MY,Syafiq Halim,Regular
CUST-03723,ID,Bambang Ramadhani,Regular
CUST-03724,ID,Rudi Rahmawati,Regular
CUST-03725,SG,Goh Mei Ling,Regular
CUST-03726,ID,Andi Lestari,Regular
CUST-03727,MY,Nadia Zainal,Regular
CUST-03728,ID,Agus Utami,Silver
CUST-03729,ID,Rizki Tjahyono,Regular
CUST-03730,ID,Anisa Pratama,Regular
CUST-03731,ID,Rina Halim,Regular
CUST-03732,MY,Syafiq Kamal,Gold
CUST-03733,ID,Rudi Wibowo,Regular
CUST-03734,ID,Dwi Mahendra,Regular
CUST-03735,ID,Rina Rahmawati,Silver
CUST-03736,ID,Cahyo Ramadhani,Regular
CUST-03737,ID,Anisa Wibowo,Regular
CUST-03738,MY,Azlan Hassan,Platinum
CUST-03739,ID,Agus Ramadhani,Gold
CUST-03740,ID,Dewi Nuraini,Regular
CUST-03741,SG,Teo Jun Jie,Regular
CUST-03742,ID,Fajar Nugroho,Silver
CUST-03743,ID,Ayu Pratama,Silver
CUST-03744,ID,Wulan Tjahyono,Gold
